AAAA;MM;DD;FECHA;FECHA_ORD;REGION;PIB
2020;11;9;2020-11-09;737738;cauca;3627.8524498378843
2020;11;10;2020-11-10;737739;cauca;3627.8524498378843
2020;11;11;2020-11-11;737740;cauca;3627.8524498378843
2020;11;12;2020-11-12;737741;cauca;3627.8524498378843
2020;11;13;2020-11-13;737742;cauca;3627.8524498378843
2020;11;14;2020-11-14;737743;cauca;3627.8524498378843
2020;11;15;2020-11-15;737744;cauca;3627.8524498378843
2020;11;16;2020-11-16;737745;cauca;4101.651813574601
2020;11;17;2020-11-17;737746;cauca;4101.651813574601
2020;11;18;2020-11-18;737747;cauca;4101.651813574601
2020;11;19;2020-11-19;737748;cauca;4101.651813574601
2020;11;20;2020-11-20;737749;cauca;4101.651813574601
2020;11;21;2020-11-21;737750;cauca;4101.651813574601
2020;11;22;2020-11-22;737751;cauca;4101.651813574601
2020;11;23;2020-11-23;737752;cauca;4101.651813574601
2020;11;24;2020-11-24;737753;cauca;4101.651813574601
2020;11;25;2020-11-25;737754;cauca;4101.651813574601
2020;11;26;2020-11-26;737755;cauca;4101.651813574601
2020;11;27;2020-11-27;737756;cauca;4101.651813574601
2020;11;28;2020-11-28;737757;cauca;4101.651813574601
2020;11;29;2020-11-29;737758;cauca;4101.651813574601
2020;11;30;2020-11-30;737759;cauca;4101.651813574601
2020;12;1;2020-12-01;737760;cauca;4101.651813574601
2020;12;2;2020-12-02;737761;cauca;4101.651813574601
2020;12;3;2020-12-03;737762;cauca;4101.651813574601
2020;12;4;2020-12-04;737763;cauca;4101.651813574601
2020;12;5;2020-12-05;737764;cauca;4101.651813574601
2020;12;6;2020-12-06;737765;cauca;4101.651813574601
2020;12;7;2020-12-07;737766;cauca;4101.651813574601
2020;12;8;2020-12-08;737767;cauca;4101.651813574601
2020;12;9;2020-12-09;737768;cauca;4101.651813574601
2020;12;10;2020-12-10;737769;cauca;4101.651813574601
2020;12;11;2020-12-11;737770;cauca;4101.651813574601
2020;12;12;2020-12-12;737771;cauca;4101.651813574601
2020;12;13;2020-12-13;737772;cauca;4101.651813574601
2020;12;14;2020-12-14;737773;cauca;4101.651813574601
2020;12;15;2020-12-15;737774;cauca;4101.651813574601
2020;12;16;2020-12-16;737775;cauca;4101.651813574601
2020;12;17;2020-12-17;737776;cauca;4101.651813574601
2020;12;18;2020-12-18;737777;cauca;4101.651813574601
2020;12;19;2020-12-19;737778;cauca;4101.651813574601
2020;12;20;2020-12-20;737779;cauca;4101.651813574601
2020;12;21;2020-12-21;737780;cauca;4101.651813574601
2020;12;22;2020-12-22;737781;cauca;4101.651813574601
2020;12;23;2020-12-23;737782;cauca;4101.651813574601
2020;12;24;2020-12-24;737783;cauca;4101.651813574601
2020;12;25;2020-12-25;737784;cauca;4101.651813574601
2020;12;26;2020-12-26;737785;cauca;4101.651813574601
2020;12;27;2020-12-27;737786;cauca;4101.651813574601
2020;12;28;2020-12-28;737787;cauca;4101.651813574601
2020;12;29;2020-12-29;737788;cauca;4101.651813574601
2020;12;30;2020-12-30;737789;cauca;4101.651813574601
2020;12;31;2020-12-31;737790;cauca;4101.651813574601
2021;1;1;2021-01-01;737791;cauca;4101.651813574601
2021;1;2;2021-01-02;737792;cauca;4101.651813574601
2021;1;3;2021-01-03;737793;cauca;4101.651813574601
2021;1;4;2021-01-04;737794;cauca;4101.651813574601
2021;1;5;2021-01-05;737795;cauca;4101.651813574601
2021;1;6;2021-01-06;737796;cauca;4101.651813574601
2021;1;7;2021-01-07;737797;cauca;4101.651813574601
2021;1;8;2021-01-08;737798;cauca;4101.651813574601
2021;1;9;2021-01-09;737799;cauca;4101.651813574601
2021;1;10;2021-01-10;737800;cauca;4101.651813574601
2021;1;11;2021-01-11;737801;cauca;4101.651813574601
2021;1;12;2021-01-12;737802;cauca;4101.651813574601
2021;1;13;2021-01-13;737803;cauca;4101.651813574601
2021;1;14;2021-01-14;737804;cauca;4101.651813574601
2021;1;15;2021-01-15;737805;cauca;4101.651813574601
2021;1;16;2021-01-16;737806;cauca;4101.651813574601
2021;1;17;2021-01-17;737807;cauca;4101.651813574601
2021;1;18;2021-01-18;737808;cauca;4101.651813574601
2021;1;19;2021-01-19;737809;cauca;4101.651813574601
2021;1;20;2021-01-20;737810;cauca;4101.651813574601
2021;1;21;2021-01-21;737811;cauca;4101.651813574601
2021;1;22;2021-01-22;737812;cauca;4101.651813574601
2021;1;23;2021-01-23;737813;cauca;4101.651813574601
2021;1;24;2021-01-24;737814;cauca;4101.651813574601
2021;1;25;2021-01-25;737815;cauca;4101.651813574601
2021;1;26;2021-01-26;737816;cauca;4101.651813574601
2021;1;27;2021-01-27;737817;cauca;4101.651813574601
2021;1;28;2021-01-28;737818;cauca;4101.651813574601
2021;1;29;2021-01-29;737819;cauca;4101.651813574601
2021;1;30;2021-01-30;737820;cauca;4101.651813574601
2021;1;31;2021-01-31;737821;cauca;4101.651813574601
2021;2;1;2021-02-01;737822;cauca;4101.651813574601
2021;2;2;2021-02-02;737823;cauca;4101.651813574601
2021;2;3;2021-02-03;737824;cauca;4101.651813574601
2021;2;4;2021-02-04;737825;cauca;4101.651813574601
2021;2;5;2021-02-05;737826;cauca;4101.651813574601
2021;2;6;2021-02-06;737827;cauca;4101.651813574601
2021;2;7;2021-02-07;737828;cauca;4101.651813574601
2021;2;8;2021-02-08;737829;cauca;4101.651813574601
2021;2;9;2021-02-09;737830;cauca;4101.651813574601
2021;2;10;2021-02-10;737831;cauca;4101.651813574601
2021;2;11;2021-02-11;737832;cauca;4101.651813574601
2021;2;12;2021-02-12;737833;cauca;4101.651813574601
2021;2;13;2021-02-13;737834;cauca;4101.651813574601
2021;2;14;2021-02-14;737835;cauca;4101.651813574601
2021;2;15;2021-02-15;737836;cauca;4101.651813574601
2021;2;16;2021-02-16;737837;cauca;4101.651813574601
2021;2;17;2021-02-17;737838;cauca;4101.651813574601
2021;2;18;2021-02-18;737839;cauca;4101.651813574601
2021;2;19;2021-02-19;737840;cauca;4101.651813574601
2021;2;20;2021-02-20;737841;cauca;4101.651813574601
2021;2;21;2021-02-21;737842;cauca;4101.651813574601
2021;2;22;2021-02-22;737843;cauca;4101.651813574601
2021;2;23;2021-02-23;737844;cauca;4101.651813574601
2021;2;24;2021-02-24;737845;cauca;4101.651813574601
2021;2;25;2021-02-25;737846;cauca;4101.651813574601
2021;2;26;2021-02-26;737847;cauca;4101.651813574601
2021;2;27;2021-02-27;737848;cauca;4101.651813574601
2021;2;28;2021-02-28;737849;cauca;4101.651813574601
2021;3;1;2021-03-01;737850;cauca;4101.651813574601
2021;3;2;2021-03-02;737851;cauca;4101.651813574601
2021;3;3;2021-03-03;737852;cauca;4101.651813574601
2021;3;4;2021-03-04;737853;cauca;4101.651813574601
2021;3;5;2021-03-05;737854;cauca;4101.651813574601
2021;3;6;2021-03-06;737855;cauca;4101.651813574601
2021;3;7;2021-03-07;737856;cauca;4101.651813574601
2021;3;8;2021-03-08;737857;cauca;4101.651813574601
2021;3;9;2021-03-09;737858;cauca;4101.651813574601
2021;3;10;2021-03-10;737859;cauca;4101.651813574601
2021;3;11;2021-03-11;737860;cauca;4101.651813574601
2021;3;12;2021-03-12;737861;cauca;4101.651813574601
2021;3;13;2021-03-13;737862;cauca;4101.651813574601
2021;3;14;2021-03-14;737863;cauca;4101.651813574601
2021;3;15;2021-03-15;737864;cauca;4101.651813574601
2021;3;16;2021-03-16;737865;cauca;4101.651813574601
2021;3;17;2021-03-17;737866;cauca;4101.651813574601
2021;3;18;2021-03-18;737867;cauca;4101.651813574601
2021;3;19;2021-03-19;737868;cauca;4101.651813574601
2021;3;20;2021-03-20;737869;cauca;4101.651813574601
2021;3;21;2021-03-21;737870;cauca;4101.651813574601
2021;3;22;2021-03-22;737871;cauca;4101.651813574601
2021;3;23;2021-03-23;737872;cauca;4101.651813574601
2021;3;24;2021-03-24;737873;cauca;4101.651813574601
2021;3;25;2021-03-25;737874;cauca;4101.651813574601
2021;3;26;2021-03-26;737875;cauca;4101.651813574601
2021;3;27;2021-03-27;737876;cauca;4101.651813574601
2021;3;28;2021-03-28;737877;cauca;4101.651813574601
2021;3;29;2021-03-29;737878;cauca;4101.651813574601
2021;3;30;2021-03-30;737879;cauca;4101.651813574601
2021;3;31;2021-03-31;737880;cauca;4101.651813574601
2021;4;1;2021-04-01;737881;cauca;4101.651813574601
2021;4;2;2021-04-02;737882;cauca;4101.651813574601
2021;4;3;2021-04-03;737883;cauca;4101.651813574601
2021;4;4;2021-04-04;737884;cauca;4101.651813574601
2021;4;5;2021-04-05;737885;cauca;4101.651813574601
2021;4;6;2021-04-06;737886;cauca;4101.651813574601
2021;4;7;2021-04-07;737887;cauca;4101.651813574601
2021;4;8;2021-04-08;737888;cauca;4101.651813574601
2021;4;9;2021-04-09;737889;cauca;4101.651813574601
2021;4;10;2021-04-10;737890;cauca;4101.651813574601
2021;4;11;2021-04-11;737891;cauca;4101.651813574601
2021;4;12;2021-04-12;737892;cauca;4101.651813574601
2021;4;13;2021-04-13;737893;cauca;4101.651813574601
2021;4;14;2021-04-14;737894;cauca;4101.651813574601
2021;4;15;2021-04-15;737895;cauca;4101.651813574601
2021;4;16;2021-04-16;737896;cauca;4101.651813574601
2021;4;17;2021-04-17;737897;cauca;4101.651813574601
2021;4;18;2021-04-18;737898;cauca;4101.651813574601
2021;4;19;2021-04-19;737899;cauca;4101.651813574601
2021;4;20;2021-04-20;737900;cauca;4101.651813574601
2021;4;21;2021-04-21;737901;cauca;4101.651813574601
2021;4;22;2021-04-22;737902;cauca;4101.651813574601
2021;4;23;2021-04-23;737903;cauca;4101.651813574601
2021;4;24;2021-04-24;737904;cauca;4101.651813574601
2021;4;25;2021-04-25;737905;cauca;4101.651813574601
2021;4;26;2021-04-26;737906;cauca;4101.651813574601
2021;4;27;2021-04-27;737907;cauca;4101.651813574601
2021;4;28;2021-04-28;737908;cauca;4101.651813574601
2021;4;29;2021-04-29;737909;cauca;4101.651813574601
2021;4;30;2021-04-30;737910;cauca;4101.651813574601
2021;5;1;2021-05-01;737911;cauca;4101.651813574601
2021;5;2;2021-05-02;737912;cauca;4101.651813574601
2021;5;3;2021-05-03;737913;cauca;4101.651813574601
2021;5;4;2021-05-04;737914;cauca;4101.651813574601
2021;5;5;2021-05-05;737915;cauca;4101.651813574601
2021;5;6;2021-05-06;737916;cauca;4101.651813574601
2021;5;7;2021-05-07;737917;cauca;4101.651813574601
2021;5;8;2021-05-08;737918;cauca;4101.651813574601
2021;5;9;2021-05-09;737919;cauca;4101.651813574601
2021;5;10;2021-05-10;737920;cauca;4101.651813574601
2021;5;11;2021-05-11;737921;cauca;4101.651813574601
2021;5;12;2021-05-12;737922;cauca;4101.651813574601
2021;5;13;2021-05-13;737923;cauca;4101.651813574601
2021;5;14;2021-05-14;737924;cauca;4101.651813574601
2021;5;15;2021-05-15;737925;cauca;4101.651813574601
2021;5;16;2021-05-16;737926;cauca;4101.651813574601
2021;5;17;2021-05-17;737927;cauca;4101.651813574601
2021;5;18;2021-05-18;737928;cauca;4101.651813574601
2021;5;19;2021-05-19;737929;cauca;4101.651813574601
2021;5;20;2021-05-20;737930;cauca;4101.651813574601
2021;5;21;2021-05-21;737931;cauca;4101.651813574601
2021;5;22;2021-05-22;737932;cauca;4101.651813574601
2021;5;23;2021-05-23;737933;cauca;4101.651813574601
2021;5;24;2021-05-24;737934;cauca;4101.651813574601
2021;5;25;2021-05-25;737935;cauca;4101.651813574601
2021;5;26;2021-05-26;737936;cauca;4101.651813574601
2021;5;27;2021-05-27;737937;cauca;4101.651813574601
2021;5;28;2021-05-28;737938;cauca;4101.651813574601
2021;5;29;2021-05-29;737939;cauca;4101.651813574601
2021;5;30;2021-05-30;737940;cauca;4101.651813574601
2021;5;31;2021-05-31;737941;cauca;4101.651813574601
2021;6;1;2021-06-01;737942;cauca;4101.651813574601
2021;6;2;2021-06-02;737943;cauca;4101.651813574601
2021;6;3;2021-06-03;737944;cauca;4101.651813574601
2021;6;4;2021-06-04;737945;cauca;4101.651813574601
2021;6;5;2021-06-05;737946;cauca;4101.651813574601
2021;6;6;2021-06-06;737947;cauca;4101.651813574601
2021;6;7;2021-06-07;737948;cauca;4101.651813574601
2021;6;8;2021-06-08;737949;cauca;4101.651813574601
2021;6;9;2021-06-09;737950;cauca;4101.651813574601
2021;6;10;2021-06-10;737951;cauca;4101.651813574601
2021;6;11;2021-06-11;737952;cauca;4101.651813574601
2021;6;12;2021-06-12;737953;cauca;4101.651813574601
2021;6;13;2021-06-13;737954;cauca;4101.651813574601
2021;6;14;2021-06-14;737955;cauca;4101.651813574601
2021;6;15;2021-06-15;737956;cauca;4101.651813574601
2021;6;16;2021-06-16;737957;cauca;4101.651813574601
2021;6;17;2021-06-17;737958;cauca;4101.651813574601
2021;6;18;2021-06-18;737959;cauca;4101.651813574601
2021;6;19;2021-06-19;737960;cauca;4101.651813574601
2021;6;20;2021-06-20;737961;cauca;4101.651813574601
2021;6;21;2021-06-21;737962;cauca;4101.651813574601
2021;6;22;2021-06-22;737963;cauca;4101.651813574601
2021;6;23;2021-06-23;737964;cauca;4101.651813574601
2021;6;24;2021-06-24;737965;cauca;4101.651813574601
2021;6;25;2021-06-25;737966;cauca;4101.651813574601
2021;6;26;2021-06-26;737967;cauca;4101.651813574601
2021;6;27;2021-06-27;737968;cauca;4101.651813574601
2021;6;28;2021-06-28;737969;cauca;4101.651813574601
2021;6;29;2021-06-29;737970;cauca;4101.651813574601
2021;6;30;2021-06-30;737971;cauca;4101.651813574601
2021;7;1;2021-07-01;737972;cauca;4101.651813574601
2021;7;2;2021-07-02;737973;cauca;4101.651813574601
2021;7;3;2021-07-03;737974;cauca;4101.651813574601
2021;7;4;2021-07-04;737975;cauca;4101.651813574601
2021;7;5;2021-07-05;737976;cauca;4101.651813574601
2021;7;6;2021-07-06;737977;cauca;4101.651813574601
2021;7;7;2021-07-07;737978;cauca;4101.651813574601
2021;7;8;2021-07-08;737979;cauca;4101.651813574601
2021;7;9;2021-07-09;737980;cauca;4101.651813574601
2021;7;10;2021-07-10;737981;cauca;4101.651813574601
2021;7;11;2021-07-11;737982;cauca;4101.651813574601
2021;7;12;2021-07-12;737983;cauca;4101.651813574601
2021;7;13;2021-07-13;737984;cauca;4101.651813574601
2021;7;14;2021-07-14;737985;cauca;4101.651813574601
2021;7;15;2021-07-15;737986;cauca;4101.651813574601
2021;7;16;2021-07-16;737987;cauca;4101.651813574601
2021;7;17;2021-07-17;737988;cauca;4101.651813574601
2021;7;18;2021-07-18;737989;cauca;4101.651813574601
2021;7;19;2021-07-19;737990;cauca;4101.651813574601
2021;7;20;2021-07-20;737991;cauca;4101.651813574601
2021;7;21;2021-07-21;737992;cauca;4101.651813574601
2021;7;22;2021-07-22;737993;cauca;4101.651813574601
2021;7;23;2021-07-23;737994;cauca;4101.651813574601
2021;7;24;2021-07-24;737995;cauca;4101.651813574601
2021;7;25;2021-07-25;737996;cauca;4101.651813574601
2021;7;26;2021-07-26;737997;cauca;4101.651813574601
2021;7;27;2021-07-27;737998;cauca;4101.651813574601
2021;7;28;2021-07-28;737999;cauca;4101.651813574601
2021;7;29;2021-07-29;738000;cauca;4101.651813574601
2021;7;30;2021-07-30;738001;cauca;4101.651813574601
2021;7;31;2021-07-31;738002;cauca;4101.651813574601
2021;8;1;2021-08-01;738003;cauca;4101.651813574601
2021;8;2;2021-08-02;738004;cauca;4101.651813574601
2021;8;3;2021-08-03;738005;cauca;4101.651813574601
2021;8;4;2021-08-04;738006;cauca;4101.651813574601
2021;8;5;2021-08-05;738007;cauca;4101.651813574601
2021;8;6;2021-08-06;738008;cauca;4101.651813574601
2021;8;7;2021-08-07;738009;cauca;4101.651813574601
2021;8;8;2021-08-08;738010;cauca;4101.651813574601
2021;8;9;2021-08-09;738011;cauca;4101.651813574601
2021;8;10;2021-08-10;738012;cauca;4101.651813574601
2021;8;11;2021-08-11;738013;cauca;4101.651813574601
2021;8;12;2021-08-12;738014;cauca;4101.651813574601
2021;8;13;2021-08-13;738015;cauca;4101.651813574601
2021;8;14;2021-08-14;738016;cauca;4101.651813574601
2021;8;15;2021-08-15;738017;cauca;4101.651813574601
2021;8;16;2021-08-16;738018;cauca;4101.651813574601
2021;8;17;2021-08-17;738019;cauca;4101.651813574601
2021;8;18;2021-08-18;738020;cauca;4101.651813574601
2021;8;19;2021-08-19;738021;cauca;4101.651813574601
2021;8;20;2021-08-20;738022;cauca;4101.651813574601
2021;8;21;2021-08-21;738023;cauca;4101.651813574601
2021;8;22;2021-08-22;738024;cauca;4101.651813574601
2021;8;23;2021-08-23;738025;cauca;4101.651813574601
2021;8;24;2021-08-24;738026;cauca;4101.651813574601
2021;8;25;2021-08-25;738027;cauca;4101.651813574601
2021;8;26;2021-08-26;738028;cauca;4101.651813574601
2021;8;27;2021-08-27;738029;cauca;4101.651813574601
2021;8;28;2021-08-28;738030;cauca;4101.651813574601
2021;8;29;2021-08-29;738031;cauca;4101.651813574601
2021;8;30;2021-08-30;738032;cauca;4101.651813574601
2021;8;31;2021-08-31;738033;cauca;4101.651813574601
2021;9;1;2021-09-01;738034;cauca;4101.651813574601
2021;9;2;2021-09-02;738035;cauca;4101.651813574601
2021;9;3;2021-09-03;738036;cauca;4101.651813574601
2021;9;4;2021-09-04;738037;cauca;4101.651813574601
2021;9;5;2021-09-05;738038;cauca;4101.651813574601
2021;9;6;2021-09-06;738039;cauca;4101.651813574601
2021;9;7;2021-09-07;738040;cauca;4101.651813574601
2021;9;8;2021-09-08;738041;cauca;4101.651813574601
2021;9;9;2021-09-09;738042;cauca;4101.651813574601
2021;9;10;2021-09-10;738043;cauca;4101.651813574601
2021;9;11;2021-09-11;738044;cauca;4101.651813574601
2021;9;12;2021-09-12;738045;cauca;4101.651813574601
2021;9;13;2021-09-13;738046;cauca;4101.651813574601
2021;9;14;2021-09-14;738047;cauca;4101.651813574601
2021;9;15;2021-09-15;738048;cauca;4101.651813574601
2021;9;16;2021-09-16;738049;cauca;4101.651813574601
2021;9;17;2021-09-17;738050;cauca;4101.651813574601
2021;9;18;2021-09-18;738051;cauca;4101.651813574601
2021;9;19;2021-09-19;738052;cauca;4101.651813574601
2021;9;20;2021-09-20;738053;cauca;4101.651813574601
2021;9;21;2021-09-21;738054;cauca;4101.651813574601
2021;9;22;2021-09-22;738055;cauca;4101.651813574601
2021;9;23;2021-09-23;738056;cauca;4101.651813574601
2021;9;24;2021-09-24;738057;cauca;4101.651813574601
2021;9;25;2021-09-25;738058;cauca;4101.651813574601
2021;9;26;2021-09-26;738059;cauca;4101.651813574601
2021;9;27;2021-09-27;738060;cauca;4101.651813574601
2021;9;28;2021-09-28;738061;cauca;4101.651813574601
2021;9;29;2021-09-29;738062;cauca;4101.651813574601
2021;9;30;2021-09-30;738063;cauca;4101.651813574601
2021;10;1;2021-10-01;738064;cauca;4101.651813574601
2021;10;2;2021-10-02;738065;cauca;4101.651813574601
2021;10;3;2021-10-03;738066;cauca;4101.651813574601
2021;10;4;2021-10-04;738067;cauca;4101.651813574601
2021;10;5;2021-10-05;738068;cauca;4101.651813574601
2021;10;6;2021-10-06;738069;cauca;4101.651813574601
2021;10;7;2021-10-07;738070;cauca;4101.651813574601
2021;10;8;2021-10-08;738071;cauca;4101.651813574601
2021;10;9;2021-10-09;738072;cauca;4101.651813574601
2021;10;10;2021-10-10;738073;cauca;4101.651813574601
2021;10;11;2021-10-11;738074;cauca;4101.651813574601
2021;10;12;2021-10-12;738075;cauca;4101.651813574601
2021;10;13;2021-10-13;738076;cauca;4101.651813574601
2021;10;14;2021-10-14;738077;cauca;4101.651813574601
2021;10;15;2021-10-15;738078;cauca;4101.651813574601
2021;10;16;2021-10-16;738079;cauca;4101.651813574601
2021;10;17;2021-10-17;738080;cauca;4101.651813574601
2021;10;18;2021-10-18;738081;cauca;4101.651813574601
